# CEFR ground-truth reference (lemma<TAB>level). Hand-leveled from the candidate
# pool — corrects the news-frequency bias (formal words are NOT A1). Used by the
# pipeline's reference layer, which overrides the frequency guess. Not shipped.
wonach	B1
ehemals	B2
keineswegs	B2
ran	A2
daheim	B1
heran	B2
wenigstens	B1
bekanntlich	B2
größtenteils	B2
worauf	B1
vielerorts	B2
wofür	B1
eigens	B2
auswärts	B1
zeitgleich	B2
nunmehr	C1
abermals	B2
eineinhalb	A2
zweieinhalb	A2
wider	B2
jenseits	B2
eh	A2
beides	A2
Mühe	B1
Dame	A2
Empfehlung	B1
Kriminalpolizei	B2
Nachfolge	B2
Mitarbeiterin	A2
Verbreitung	B2
Entwarnung	B2
Gestaltung	B1
Kulisse	B2
Pixel	B1
Nation	B1
Ausweitung	B2
Reporter	A2
Lebensgefahr	B2
Diesel	A2
Hauptstraße	A2
Tausend	A1
Flagge	A2
Skandal	B1
Rakete	B1
Rose	A1
Architektur	B1
Auszeit	B2
Insider	B2
Original	A2
Bestätigung	B1
Sommerpause	B2
Asylbewerber	B2
Container	A2
Route	A2
Weiterentwicklung	B2
Schäfer	B1
Zone	B1
Kapazität	B2
Trockenheit	B1
Abschaffung	B2
Beobachter	B1
Reserve	B1
Schau	A2
Roboter	A2
Versehen	B2
Ablehnung	B2
Träger	B2
Krönung	B2
Luftwaffe	B2
Augenhöhe	B2
Box	A2
Ermittlungsverfahren	B2
Fahndung	B2
Gouverneur	B2
Rätsel	A2
Verurteilung	B2
Appell	B2
Streifen	B1
Übertragung	B1
Jagd	B1
Landstraße	A2
Quote	B1
Trainingslager	B1
Wärmepumpe	B2
Ideal	B2
Mitgliedschaft	B1
Niederländer	A2
Begleiter	B1
Besatzung	B2
Konsequenz	B1
Störung	B1
Erhebung	B2
Verteilung	B1
Dokumentation	B1
Effizienz	B2
Tafel	A2
Nahrung	B1
Ware	A2
Etappe	B2
Expertise	B2
Haftstrafe	B2
Ministerpräsidentin	B1
Stellvertreter	B2
Flügel	B1
Generalsekretär	B2
Schwangerschaft	B1
Freilassung	B2
Kandidatur	B2
Konzentration	B1
Räumung	B2
Zahlung	A2
Zuwanderung	B2
Ausrichtung	B2
Endspiel	B1
Entlassung	B1
Fertigstellung	B2
Masse	B1
Aufarbeitung	B2
Expertin	B1
Kongress	B1
Dynamik	B2
Modernisierung	B2
Persönlichkeit	B1
Affäre	B2
Erdgas	B1
Inflationsrate	B2
Burger	A2
Energieversorgung	B2
Chefin	A2
Einhaltung	B2
Heide	B2
Winkel	B1
Internetseite	A2
Medaille	B1
Rückspiel	B1
Ausschreibung	B2
Bezeichnung	B1
Blockade	B2
Teenager	A2
Existenz	B2
Rapper	A2
Abgabe	B2
Beben	B1
Delegation	B2
Flanke	B2
Beschäftigung	B1
Maske	A2
Scheibe	A2
Beifahrer	B1
Gewässer	B2
Aufstellung	B1
Errichtung	B2
Evakuierung	B2
Koalitionspartner	B2
Volkspartei	B2
Bronze	B1
Entstehung	B2
Tribüne	B2
Verordnung	B2
Halbinsel	B1
Kandidatin	B1
Kicker	B1
Verweis	B2
Anreise	B1
Befreiung	B2
Beobachtung	B1
Reparatur	A2
Verleihung	B2
Staatsbürger	B2
Wiedersehen	A2
Empörung	B2
# --- batch 6 (spoken/everyday) ---
verrückt	A2
cool	A2
böse	A2
weh	A2
dumm	A2
schrecklich	B1
lieb	A2
ewig	B1
wunderschön	B1
witzig	B1
betrunken	B1
blöd	A2
ernsthaft	B1
wahnsinnig	B1
unschuldig	B1
wach	A2
einverstanden	B1
lächerlich	B2
prima	A2
stur	B2
umbringen	B1
ansehen	A2
lügen	A2
beschützen	B1
aufhalten	B1
überleben	B1
danken	A2
besorgen	B1
unterhalten	B1
schreien	A2
entkommen	B1
mitkommen	A2
nachdenken	A2
jagen	B1
stören	A2
erschießen	B1
besprechen	B1
stehlen	B1
hassen	A2
gebrauchen	B1
umziehen	A2
aufwachen	A2
zuhören	A2
verstecken	A2
weinen	A2
träumen	A2
küssen	A2
retten	B1
erwischen	B1
wieso	A2
runter	A2
hierher	B1
drüben	B1
wovon	B1
wozu	B1
rüber	A2
herein	B1
vorhin	B1
vorwärts	B1
worüber	B1
worum	B1
nachher	A2
umsonst	B1
nirgendwo	B1
woran	B1
rauf	A2
drüber	B1
furchtbar	A2
anscheinend	B1
okay	A1
na	A2
tja	B1
naja	B1
aha	A2
Verzeihung	A2
jawohl	B2
Ahnung	A2
Mom	A1
Teufel	B1
Hölle	B1
Mörder	B1
Liebling	A2
Klappe	B1
Weile	B1
Majestät	B2
Wette	B1
Monster	A2
Schätzchen	B1
Engel	A2
Lüge	A2
Haufen	B1
Bombe	A2
Scherz	B1
Wesen	B2
Akte	B1
Wache	B1
Durcheinander	B2
Vergnügen	B1
Untertitel	B1
Schatz	A2
Kerl	B1
Blödsinn	B1
Quatsch	B1
Wahrheit	A2
Kumpel	B1
Waffe	A2
Knast	B2
Grab	B1
# --- batch 7 (spoken/everyday) ---
verdammt	A2
satt	A2
verflucht	B1
schick	B1
dick	A1
erwachsen	A2
matt	B2
blind	A2
schlau	A2
merkwürdig	B1
wundervoll	B1
nackt	A2
schwul	A2
schief	B1
gemein	A2
geheim	A2
vernünftig	B1
fein	A2
eilig	B1
aufregend	B1
brav	A2
fähig	B1
albern	B1
geil	B1
heil	B1
sexy	A2
schweigen	B1
hingehen	A2
klopfen	A2
schnappen	B1
zurückkommen	A2
trauen	B1
reinkommen	A2
antun	B1
begraben	B1
aufmachen	A1
verhaften	B1
abhauen	B1
ertragen	B1
beten	A2
herkommen	A2
riskieren	B1
vernichten	B2
hauen	B1
gucken	A2
zwingen	B1
anfassen	A2
loswerden	B1
spazieren	A2
zugeben	B1
fressen	A2
erschaffen	B1
loslassen	B1
benehmen	B1
zusehen	A2
wiederholen	A2
riechen	A2
heutzutage	B1
hiermit	B2
prost	B1
hä	A2
jo	A2
Übersetzung	A2
Pistole	B1
Magie	B1
Trottel	B1
Killer	B1
Priester	B1
Lügner	B1
Kiste	A2
Deckung	B1
Schnauze	B1
Verräter	B1
Beerdigung	B1
Champagner	B1
Anführer	B1
Hütte	A2
Dunkelheit	B1
Angel	B1
Gnade	B2
Krieger	B1
Brille	A1
Schlacht	B1
Feigling	B1
Schädel	B1
Verbrecher	B1
Verstärkung	B2
Hoheit	B2
# --- batch 8 (spoken/everyday) ---
besiegen	B1
rausfinden	A2
rauskommen	A2
ausruhen	A2
stöhnen	B2
nachsehen	B1
überfallen	B1
verbrennen	B1
berühren	B1
verschwenden	B1
klauen	A2
reingehen	A2
rausholen	B1
beibringen	B1
hierbleiben	A2
einfallen	B1
rächen	B2
auftauchen	B1
weggehen	A2
erwähnen	B1
reißen	B1
clever	A2
gewiss	B1
erstaunlich	B1
französisch	A2
unheimlich	B1
befreundet	B1
gewöhnlich	B1
einzig	A2
meinetwegen	B2
irgend	B1
nebenan	A2
ungern	B1
weswegen	B1
wovor	B1
drum	B1
Ritter	B1
Farm	A2
Wüste	B1
Gabe	B2
Gedächtnis	B1
Ewigkeit	B2
Zigarette	A2
Lektion	A2
Ratte	A2
Zauber	B1
Jungfrau	B1
Abmachung	B1
Höhle	B1
Ex	B1
Belohnung	B1
Benzin	A2
Fantasie	B1
Kommissar	B1
Bibel	B1
Haken	B1
Sünde	B1
Drachen	B1
Legende	B1
Asche	B1
Spion	B1
Puppe	A2
Flotte	B2
Ärztin	A1
Sekretärin	A2
Bande	B1
Segen	B2
Kehle	B1
Ladung	B1
Liebhaber	B1
Hauptsache	A2
Laster	B2
Paradies	B1
Hügel	A2
Geständnis	B2
Entführung	B1
Felsen	B1
Witwe	B1
Religion	A2
Patientin	A2
Wächter	B1
Esel	A2
Engländer	A2
Heilmittel	B2
Loyalität	B2
Gelächter	B1
Zwischenzeit	B2
Indianer	B1

# --- Curated growth batch 2026-07-12 (hand-leveled, reference-only): 98 teachable words
# selected from the frequency-gap candidate pool, skipping surnames/demonyms/register/meta.
einsteigen	A2
ausmachen	A2
vorbeikommen	A2
grüßen	A2
hinlegen	A2
hinsetzen	A2
zurückrufen	A2
zurückgeben	A2
wegnehmen	A2
weglaufen	A2
anhören	A2
ausreden	A2
bedanken	A2
tauschen	A2
brennen	A2
weich	A2
dünn	A2
romantisch	A2
typisch	A2
Zettel	A2
Gitarre	A2
Nadel	A2
schieben	B1
begreifen	B1
unterbrechen	B1
täuschen	B1
bestrafen	B1
gestehen	B1
beißen	B1
verschieben	B1
erschrecken	B1
schwören	B1
betrügen	B1
überreden	B1
entführen	B1
empfinden	B1
verwandeln	B1
existieren	B1
abwarten	B1
überwachen	B1
kontaktieren	B1
bedienen	B1
ahnen	B1
widerstehen	B1
durchgehen	B1
angehen	B1
schalten	B1
taub	B1
sanft	B1
heimlich	B1
sinnlos	B1
unhöflich	B1
unwichtig	B1
friedlich	B1
intelligent	B1
absichtlich	B1
unfair	B1
glatt	B1
niedlich	B1
absurd	B1
logisch	B1
legal	B1
riskant	B1
nutzlos	B1
harmlos	B1
verdächtig	B1
unsichtbar	B1
unnötig	B1
menschlich	B1
eigenartig	B1
Scheune	B1
Geisel	B1
Klinge	B1
Glocke	B1
Melodie	B1
Frisur	B1
Moral	B1
Kleinigkeit	B1
Ausrede	B1
Heirat	B1
Weisheit	B1
Kutsche	B1
Kanone	B1
Episode	B1
Sorte	B1
faszinierend	B2
brutal	B2
fabelhaft	B2
gestatten	B2
begehen	B2
verschaffen	B2
aktivieren	B2
operieren	B2
Verschwörung	B2
Bewährung	B2
Tragödie	B2
Ermittlung	B2
Vergebung	B2

# --- batch 2026-07-12: reviewable growth B1/B2/C1 (+ genuine A2, some C2) ---
# A2 — common concrete nouns still uncovered
Schritt	A2
Ding	A2
Raum	A2
Besuch	A2
Schluss	A2
Punkt	A2
Schutz	A2
Anwalt	A2
System	A2
Boot	A2
Anruf	A2
Vorsicht	A2
Süden	A2
Interview	A2
Video	A2
Typ	A2
Doktor	A2
Drittel	A2
Bescheid	A2
Finale	A2
# B1 — nouns
Trend	B1
Wahnsinn	B1
Kapitän	B1
Stadion	B1
Held	B1
Prinz	B1
Austausch	B1
Bedarf	B1
Flug	B1
Schwert	B1
Zufall	B1
Strand	B1
Rache	B1
Direktor	B1
Griff	B1
Verdacht	B1
Bezug	B1
Jugend	B1
Opa	B1
Gegensatz	B1
Braut	B1
Schande	B1
Stock	B1
Verlauf	B1
Software	B1
Autor	B1
Ministerium	B1
Selbstmord	B1
Stadtteil	B1
Song	B1
Landtag	B1
Zeitpunkt	B1
Hintergrund	B1
Geist	B1
Kampf	B1
Vorfall	B1
Auftritt	B1
Quartal	B1
ausgezeichnet	B1
# B2 — verbs
zurückbringen	B2
erheben	B2
abhalten	B2
vertragen	B2
kehren	B2
befragen	B2
blasen	B2
ausschalten	B2
zurückgehen	B2
umgeben	B2
überfahren	B2
schmeißen	B2
einsperren	B2
sprengen	B2
fesseln	B2
beleidigen	B2
ablenken	B2
gehorchen	B2
zurückziehen	B2
aussprechen	B2
bedauern	B2
sperren	B2
auswirken	B2
zurücklassen	B2
gefährden	B2
aushalten	B2
einschlafen	B2
arrangieren	B2
verklagen	B2
bemerken	B2
auslösen	B2
festnehmen	B2
anschließen	B2
beseitigen	B2
ausführen	B2
ersparen	B2
ermorden	B2
einnehmen	B2
# B2 — nouns
Ausweg	B2
Ausgang	B2
Raumschiff	B2
Klavier	B2
Friedhof	B2
Irrtum	B2
Motorrad	B2
Rand	B2
Ausschuss	B2
Phänomen	B2
Villa	B2
Sarg	B2
Rettungswagen	B2
Effekt	B2
Abstieg	B2
Haftbefehl	B2
Königreich	B2
Kofferraum	B2
Gegenstand	B2
Zoo	B2
Anschlag	B2
Anwesenheit	B2
Koma	B2
Gesang	B2
Format	B2
Magazin	B2
Status	B2
Zirkus	B2
# B2 — adjectives
angebracht	B2
bewusstlos	B2
verschlossen	B2
übertrieben	B2
anständig	B2
vereint	B2
umwerfend	B2
vergangen	B2
verstorben	B2
unfassbar	B2
gruselig	B2
reserviert	B2
nüchtern	B2
egoistisch	B2
geschäftlich	B2
anwesend	B2
verängstigt	B2
ohnmächtig	B2
# B2 — adverbs
sozusagen	B2
letztendlich	B2
nebenbei	B2
rückwärts	B2
gänzlich	B2
keinesfalls	B2
geradezu	B2
buchstäblich	B2
gegebenenfalls	B2
gratis	B2
# C1 — nouns
Ehrgeiz	C1
Geige	C1
Gruß	C1
Zeichnung	C1
Berührung	C1
Poesie	C1
Frechheit	C1
Plakat	C1
Schweiß	C1
Taschenlampe	C1
Mittelalter	C1
Herzogin	C1
Gier	C1
Finanzamt	C1
# C1 — verbs
auskommen	C1
davonkommen	C1
hinzufügen	C1
einholen	C1
einlassen	C1
spucken	C1
erfordern	C1
zurückzahlen	C1
minimieren	C1
korrigieren	C1
meiden	C1
ausdenken	C1
kleben	C1
aufsuchen	C1
unterliegen	C1
anzünden	C1
bearbeiten	C1
# C1 — adjectives
hinreißend	C1
intakt	C1
lebenslänglich	C1
geltend	C1
förmlich	C1
verdeckt	C1
munter	C1
bedauerlich	C1
zwangsläufig	C1
bestmöglich	C1
eingebildet	C1
monatelang	C1
# C1 — adverbs
einigermaßen	C1
zwischendurch	C1
bisweilen	C1
üblicherweise	C1
nacheinander	C1
allenfalls	C1
unlängst	C1
ausnahmsweise	C1
neuerdings	C1
systematisch	C1
# C2 — elevated / literary register
Hingabe	C2
Leichnam	C2
Schuft	C2
wahrlich	C2
